Molar ratio,SBET_m2_g,Vpore_cm3_g,dpore,Pressure_MPa,Temperature_K,Mg_source_acetate_mg_source,Mg_source_nitrate_mg_source,Mg_source_other_mg_salts,Mg_source_oxide_mg_source,Solvent_aqueous_dmf_system,Solvent_non_aqueous_alcohol_dmf_system,Solvent_special_two_phase_system,Treatment_carbon_treatment,Treatment_framework_nitrogen,Treatment_metal_treatment,Treatment_no_treatment,Treatment_organic_acid_treatment,Treatment_other_treatment,Treatment_polymer_treatment,Treatment_post_base_treatment,Morphology_flower_like_structure,Morphology_other_morphology,Morphology_porous_structure,Morphology_rod_columnar_structure,Morphology_spherical_structure,Adsorption_capacity_mmol_g,split
3.06,1640.0,0.3599999999999996,9.110000000000012,0.00527599275,298,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,3.97422903885481,train
3.06,557.59,0.3599999999999996,9.110000000000012,0.05948,298,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,5.0782,train
3.06,1640.0,0.3599999999999996,9.110000000000012,0.063895545,273,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,8.97300681663258,train
3.06,659.0,0.3599999999999996,9.110000000000012,0.1,298,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,4.33954,train
3.06,528.0,0.3599999999999996,9.110000000000012,0.01018012275,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,3.22236,train
3.06,130.42,0.3599999999999996,9.110000000000012,0.069328,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.88924,train
3.06,764.59,0.3599999999999996,9.110000000000012,0.01976,298,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,3.14903,train
3.06,1064.0,0.3599999999999996,9.110000000000012,0.09004811,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3.55984,train
3.06,720.0,0.3599999999999996,9.110000000000012,0.093928275,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,7.47959,train
3.06,990.15,0.3599999999999996,9.110000000000012,0.0963,298,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,4.08156,train
3.06,278.0242,0.3599999999999996,9.110000000000012,0.01371,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.14181,train
3.06,1278.0,0.3599999999999996,9.110000000000012,0.0313844055,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,3.3002,train
3.06,486.9372,0.4715399999999999,0.62918,0.05743,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.28041,train
3.06,486.9372,0.4715399999999999,0.62918,0.01339,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.55344,train
3.06,1640.0,0.4715399999999999,0.62918,0.08054830875,273,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,9.51050988411725,train
3.06,659.0,0.4715399999999999,0.62918,0.07786,273,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,6.09674,train
3.06,160.37,0.4715399999999999,0.62918,0.01098,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.54974,train
3.06,40.866,0.4715399999999999,0.62918,0.00156,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.34524,train
3.06,283.4093,0.4715399999999999,0.62918,0.05129,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.40326,train
3.06,1739.29,0.4715399999999999,0.62918,0.1,303,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1.96815,train
3.06,192.564,0.4715399999999999,0.62918,0.01659,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.99254,train
3.06,962.0,0.4715399999999999,0.62918,0.07003463,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1.57136,train
3.06,1045.0,0.4715399999999999,0.62918,0.08932,333,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,9.71048,train
3.06,978.0,0.4715399999999999,0.62918,0.0049669515,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.40647,train
3.06,1739.29,0.4715399999999999,0.62918,0.1,323,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1.02663,train
3.06,88.388,0.4715399999999999,0.62918,0.07665,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2.21943,train
3.06,130.42,0.4715399999999999,0.62918,0.064385,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1.01448,train
3.06,130.42,0.4715399999999999,0.62918,0.024632,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.70326,train
3.06,1278.0,0.4715399999999999,0.62918,0.1,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2.90802,train
3.06,197.25,0.4715399999999999,0.62918,0.079256,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1.68488,train
3.06,659.0,0.4715399999999999,0.62918,0.00821,323,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,1.03049,train
3.06,375.0,0.4715399999999999,0.62918,0.05998743975,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3.58007172131148,train
3.31,60.822,0.93,0.7292100400000002,0.09072,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2.22485,train
3.31,1061.0,0.93,0.7292100400000002,0.00490716975,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.71999,train
3.31,60.822,0.93,0.7292100400000002,0.06335,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.96349,train
3.31,1640.0,0.93,0.7292100400000002,0.00276515925,273,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,4.48485685071575,train
3.31,192.564,0.93,0.7292100400000002,0.07145,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.9838,train
3.31,197.25,0.93,0.7292100400000002,0.027386,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.98666,train
3.31,38.9155,0.93,0.7292100400000002,0.05133,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.2421,train
3.31,1064.0,0.93,0.7292100400000002,0.04019626,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2.08697,train
3.31,66.9985,0.93,0.7292100400000002,0.07612,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.27603,train
3.31,73.07,0.93,0.7292100400000002,0.001856,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.06992,train
3.31,73.07,0.93,0.7292100400000002,0.04464,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.26142,train
3.31,71.0618,0.93,0.7292100400000002,0.05743,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.24509,train
3.31,1640.0,0.93,0.7292100400000002,0.018623535,298,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,5.87042013178823,train
3.31,1064.0,0.93,0.7292100400000002,0.02512432,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1.72657,train
3.31,667.6,0.93,0.7292100400000002,0.01968,298,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1.41827,train
3.31,928.0,0.93,0.7292100400000002,0.05421,273,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,7.57459,train
3.31,486.9372,0.93,0.7292100400000002,0.04483,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1.12175,train
3.31,197.25,0.93,0.7292100400000002,0.01203,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.88476,train
3.31,1129.0,0.93,0.7292100400000002,0.02512432,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1.35038,train
3.31,1064.0,0.93,0.7292100400000002,0.00999224,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1.78789,train
3.31,1064.0,0.93,0.7292100400000002,0.06532974,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2.42238,train
3.31,659.0,0.93,0.7292100400000002,0.1,298,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,4.15445,train
3.31,40.866,0.93,0.7292100400000002,0.09887,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.95807,train
3.31,1640.0,0.93,0.7292100400000002,0.00209641425,273,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,3.83985321517837,train
3.31,659.0,0.93,0.7292100400000002,0.00691,298,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,1.70834,train
3.31,1129.0,0.93,0.7292100400000002,0.02517525,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2.02115,train
3.31,659.0,0.93,0.7292100400000002,0.1,298,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,4.00175,train
3.31,1064.0,0.93,0.7292100400000002,0.0750654,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2.52366,train
3.31,1045.0,0.93,0.7292100400000002,0.02816,333,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,6.97851,train
3.31,402.0,0.93,0.7292100400000002,0.06596358825,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.858452232142857,train
3.31,1739.29,0.93,0.7292100400000002,0.1,313,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1.50758,train
3.31,197.25,0.93,0.7292100400000002,0.010998,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.85315,train
3.31,1061.0,0.93,0.7292100400000002,0.01163514975,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1.08999,train
